wavelength,VS11
3.8000000000000001e-07,0.0482
3.8500000000000002e-07,0.045600000000000002
3.9000000000000002e-07,0.047799999999999995
3.9500000000000003e-07,0.045499999999999999
4.0000000000000003e-07,0.048399999999999999
4.0500000000000004e-07,0.049399999999999993
4.1000000000000004e-07,0.045600000000000002
4.1500000000000005e-07,0.047
4.2e-07,0.047299999999999995
4.2500000000000001e-07,0.048600000000000004
4.3000000000000001e-07,0.050100000000000006
4.3500000000000002e-07,0.048000000000000001
4.4000000000000002e-07,0.049000000000000002
4.4500000000000003e-07,0.046800000000000001
4.5000000000000003e-07,0.047100000000000003
4.5500000000000004e-07,0.04859999999999999
4.6000000000000004e-07,0.051700000000000003
4.6500000000000005e-07,0.051899999999999995
4.7000000000000005e-07,0.047899999999999998
4.75e-07,0.049399999999999999
4.8000000000000006e-07,0.052400000000000002
4.8500000000000002e-07,0.052699999999999997
4.9000000000000007e-07,0.053699999999999991
4.9500000000000003e-07,0.057700000000000001
5.0000000000000008e-07,0.064699999999999994
5.0500000000000004e-07,0.073699999999999988
5.0999999999999999e-07,0.098300000000000012
5.1500000000000005e-07,0.13960000000000003
5.2e-07,0.18090000000000001
5.2500000000000006e-07,0.22800000000000001
5.3000000000000001e-07,0.26450000000000007
5.3500000000000007e-07,0.29630000000000001
5.4000000000000002e-07,0.32020000000000004
5.4500000000000008e-07,0.35449999999999993
5.5000000000000003e-07,0.39500000000000002
5.5500000000000009e-07,0.43529999999999991
5.6000000000000004e-07,0.4577
5.6499999999999999e-07,0.4904
5.7000000000000005e-07,0.50750000000000006
5.75e-07,0.51929999999999998
5.8000000000000006e-07,0.52729999999999999
5.8500000000000001e-07,0.53590000000000015
5.9000000000000007e-07,0.54310000000000014
5.9500000000000002e-07,0.54490000000000016
6.0000000000000008e-07,0.54930000000000001
6.0500000000000003e-07,0.55259999999999998
6.1000000000000009e-07,0.55610000000000004
6.1500000000000004e-07,0.55519999999999992
6.1999999999999999e-07,0.55730000000000002
6.2500000000000005e-07,0.56200000000000006
6.3e-07,0.56069999999999998
6.3500000000000006e-07,0.55989999999999984
6.4000000000000001e-07,0.56320000000000014
6.4500000000000007e-07,0.56440000000000001
6.5000000000000002e-07,0.56799999999999995
6.5500000000000008e-07,0.56599999999999984
6.6000000000000003e-07,0.57089999999999996
6.6500000000000009e-07,0.56920000000000004
6.7000000000000004e-07,0.56569999999999998
6.75e-07,0.5716
6.8000000000000005e-07,0.57289999999999996
6.8500000000000001e-07,0.57389999999999997
6.9000000000000006e-07,0.57140000000000002
6.9500000000000002e-07,0.57410000000000005
7.0000000000000007e-07,0.57740000000000002
7.0500000000000003e-07,0.57910000000000006
7.1000000000000008e-07,0.58009999999999984
7.1500000000000004e-07,0.58040000000000003
7.2000000000000009e-07,0.58399999999999996
7.2500000000000005e-07,0.58139999999999992
7.3e-07,0.58740000000000003
7.3500000000000006e-07,0.58850000000000002
7.4000000000000001e-07,0.59109999999999996
7.4500000000000007e-07,0.58779999999999988
7.5000000000000002e-07,0.58960000000000001
7.5500000000000008e-07,0.59470000000000001
7.6000000000000003e-07,0.59450000000000003
7.6500000000000009e-07,0.59350000000000003
7.7000000000000004e-07,0.5979000000000001
7.750000000000001e-07,0.59409999999999996
7.8000000000000005e-07,0.59619999999999995
7.85e-07,0.59190000000000009
7.9000000000000006e-07,0.59960000000000013
7.9500000000000001e-07,0.59530000000000005
8.0000000000000007e-07,0.59529999999999994
8.0500000000000002e-07,0.59530000000000016
8.1000000000000008e-07,0.59530000000000016
8.1500000000000003e-07,0.59530000000000016
8.2000000000000009e-07,0.59530000000000005
8.2500000000000004e-07,0.59530000000000005
8.300000000000001e-07,0.59530000000000005
