wavelength,VS9
3.8000000000000001e-07,0.064299999999999996
3.8500000000000002e-07,0.066099999999999992
3.9000000000000002e-07,0.070199999999999985
3.9500000000000003e-07,0.067199999999999996
4.0000000000000003e-07,0.071499999999999994
4.0500000000000004e-07,0.070499999999999993
4.1000000000000004e-07,0.072700000000000001
4.1500000000000005e-07,0.073099999999999998
4.2e-07,0.074499999999999997
4.2500000000000001e-07,0.076999999999999985
4.3000000000000001e-07,0.075600000000000001
4.3500000000000002e-07,0.077300000000000008
4.4000000000000002e-07,0.078600000000000017
4.4500000000000003e-07,0.081799999999999998
4.5000000000000003e-07,0.086099999999999996
4.5500000000000004e-07,0.090700000000000003
4.6000000000000004e-07,0.098100000000000007
4.6500000000000005e-07,0.10669999999999999
4.7000000000000005e-07,0.1152
4.75e-07,0.12940000000000002
4.8000000000000006e-07,0.14099999999999999
4.8500000000000002e-07,0.15310000000000004
4.9000000000000007e-07,0.1694
4.9500000000000003e-07,0.19189999999999999
5.0000000000000008e-07,0.21779999999999999
5.0500000000000004e-07,0.25600000000000001
5.0999999999999999e-07,0.311
5.1500000000000005e-07,0.37890000000000007
5.2e-07,0.45150000000000001
5.2500000000000006e-07,0.52849999999999997
5.3000000000000001e-07,0.58450000000000002
5.3500000000000007e-07,0.62609999999999999
5.4000000000000002e-07,0.64580000000000004
5.4500000000000008e-07,0.65469999999999995
5.5000000000000003e-07,0.65450000000000008
5.5500000000000009e-07,0.64729999999999999
5.6000000000000004e-07,0.6351
5.6499999999999999e-07,0.62519999999999998
5.7000000000000005e-07,0.60640000000000005
5.75e-07,0.59240000000000004
5.8000000000000006e-07,0.5756
5.8500000000000001e-07,0.55490000000000006
5.9000000000000007e-07,0.53029999999999999
5.9500000000000002e-07,0.50019999999999998
6.0000000000000008e-07,0.4793
6.0500000000000003e-07,0.45169999999999999
6.1000000000000009e-07,0.43399999999999994
6.1500000000000004e-07,0.41689999999999994
6.1999999999999999e-07,0.40600000000000003
6.2500000000000005e-07,0.39889999999999998
6.3e-07,0.39449999999999996
6.3500000000000006e-07,0.38869999999999999
6.4000000000000001e-07,0.3805
6.4500000000000007e-07,0.37409999999999999
6.5000000000000002e-07,0.37
6.5500000000000008e-07,0.36299999999999999
6.6000000000000003e-07,0.36400000000000005
6.6500000000000009e-07,0.35899999999999999
6.7000000000000004e-07,0.36480000000000001
6.75e-07,0.36959999999999998
6.8000000000000005e-07,0.37339999999999995
6.8500000000000001e-07,0.38179999999999997
6.9000000000000006e-07,0.38840000000000002
6.9500000000000002e-07,0.3947
7.0000000000000007e-07,0.40110000000000001
7.0500000000000003e-07,0.40400000000000003
7.1000000000000008e-07,0.40720000000000001
7.1500000000000004e-07,0.40649999999999997
7.2000000000000009e-07,0.40059999999999996
7.2500000000000005e-07,0.39829999999999999
7.3e-07,0.39810000000000001
7.3500000000000006e-07,0.39900000000000002
7.4000000000000001e-07,0.40960000000000002
7.4500000000000007e-07,0.41870000000000002
7.5000000000000002e-07,0.4264
7.5500000000000008e-07,0.437
7.6000000000000003e-07,0.44240000000000002
7.6500000000000009e-07,0.45119999999999999
7.7000000000000004e-07,0.45789999999999997
7.750000000000001e-07,0.45960000000000001
7.8000000000000005e-07,0.47560000000000002
7.85e-07,0.48799999999999999
7.9000000000000006e-07,0.50660000000000005
7.9500000000000001e-07,0.52139999999999997
8.0000000000000007e-07,0.54500000000000004
8.0500000000000002e-07,0.54500000000000004
8.1000000000000008e-07,0.54499999999999993
8.1500000000000003e-07,0.54500000000000004
8.2000000000000009e-07,0.54500000000000004
8.2500000000000004e-07,0.54500000000000015
8.300000000000001e-07,0.54500000000000004
