wavelength,VS15
3.8000000000000001e-07,0.090800000000000006
3.8500000000000002e-07,0.1021
3.9000000000000002e-07,0.11300000000000002
3.9500000000000003e-07,0.128
4.0000000000000003e-07,0.13589999999999999
4.0500000000000004e-07,0.13780000000000001
4.1000000000000004e-07,0.1363
4.1500000000000005e-07,0.1363
4.2e-07,0.13539999999999999
4.2500000000000001e-07,0.13220000000000001
4.3000000000000001e-07,0.12939999999999999
4.3500000000000002e-07,0.1241
4.4000000000000002e-07,0.12089999999999998
4.4500000000000003e-07,0.1137
4.5000000000000003e-07,0.11169999999999999
4.5500000000000004e-07,0.10450000000000001
4.6000000000000004e-07,0.10059999999999999
4.6500000000000005e-07,0.096999999999999989
4.7000000000000005e-07,0.090800000000000006
4.75e-07,0.085799999999999987
4.8000000000000006e-07,0.080699999999999994
4.8500000000000002e-07,0.075200000000000003
4.9000000000000007e-07,0.071599999999999997
4.9500000000000003e-07,0.0688
5.0000000000000008e-07,0.067799999999999999
5.0500000000000004e-07,0.063899999999999998
5.0999999999999999e-07,0.061499999999999999
5.1500000000000005e-07,0.058599999999999999
5.2e-07,0.057099999999999998
5.2500000000000006e-07,0.05269999999999999
5.3000000000000001e-07,0.051300000000000005
5.3500000000000007e-07,0.053699999999999991
5.4000000000000002e-07,0.051199999999999996
5.4500000000000008e-07,0.052999999999999992
5.5000000000000003e-07,0.051700000000000003
5.5500000000000009e-07,0.0511
5.6000000000000004e-07,0.050699999999999995
5.6499999999999999e-07,0.054899999999999997
5.7000000000000005e-07,0.055900000000000005
5.75e-07,0.062700000000000006
5.8000000000000006e-07,0.067800000000000013
5.8500000000000001e-07,0.081000000000000016
5.9000000000000007e-07,0.10039999999999999
5.9500000000000002e-07,0.1268
6.0000000000000008e-07,0.15950000000000003
6.0500000000000003e-07,0.20120000000000002
6.1000000000000009e-07,0.24519999999999997
6.1500000000000004e-07,0.29530000000000001
6.1999999999999999e-07,0.34389999999999998
6.2500000000000005e-07,0.39279999999999998
6.3e-07,0.43359999999999999
6.3500000000000006e-07,0.4723
6.4000000000000001e-07,0.49959999999999999
6.4500000000000007e-07,0.52789999999999992
6.5000000000000002e-07,0.54279999999999995
6.5500000000000008e-07,0.56009999999999993
6.6000000000000003e-07,0.57360000000000011
6.6500000000000009e-07,0.5837
6.7000000000000004e-07,0.58899999999999997
6.75e-07,0.59589999999999999
6.8000000000000005e-07,0.59830000000000005
6.8500000000000001e-07,0.60150000000000003
6.9000000000000006e-07,0.60540000000000005
6.9500000000000002e-07,0.61350000000000016
7.0000000000000007e-07,0.62
7.0500000000000003e-07,0.62870000000000004
7.1000000000000008e-07,0.64049999999999985
7.1500000000000004e-07,0.64430000000000009
7.2000000000000009e-07,0.64890000000000003
7.2500000000000005e-07,0.66210000000000002
7.3e-07,0.66620000000000013
7.3500000000000006e-07,0.67259999999999998
7.4000000000000001e-07,0.6774
7.4500000000000007e-07,0.6833999999999999
7.5000000000000002e-07,0.68080000000000007
7.5500000000000008e-07,0.68379999999999996
7.6000000000000003e-07,0.68740000000000012
7.6500000000000009e-07,0.69550000000000001
7.7000000000000004e-07,0.70120000000000005
7.750000000000001e-07,0.6996
7.8000000000000005e-07,0.70230000000000004
7.85e-07,0.70220000000000016
7.9000000000000006e-07,0.71440000000000003
7.9500000000000001e-07,0.70620000000000016
8.0000000000000007e-07,0.70750000000000002
8.0500000000000002e-07,0.70750000000000002
8.1000000000000008e-07,0.70750000000000002
8.1500000000000003e-07,0.70750000000000013
8.2000000000000009e-07,0.70750000000000002
8.2500000000000004e-07,0.70749999999999991
8.300000000000001e-07,0.70750000000000002
