wavelength,n
2.07e-07,1.246
2.1e-07,1.273
2.14e-07,1.301
2.18e-07,1.324
2.21e-07,1.352
2.25e-07,1.402
2.3e-07,1.467
2.34e-07,1.516
2.38e-07,1.526
2.43e-07,1.515
2.48e-07,1.502
2.53e-07,1.492
2.58e-07,1.496
2.64e-07,1.513
2.7e-07,1.551
2.76e-07,1.624
2.82e-07,1.74
2.88e-07,1.932
2.95e-07,2.337
3.02e-07,2.863
3.1e-07,3.327
3.18e-07,3.606
3.26e-07,3.784
3.35e-07,3.887
3.44e-07,3.953
3.54e-07,4.042
3.65e-07,4.074
3.76e-07,4.047
3.87e-07,4.012
4e-07,3.993
4.13e-07,4.03
4.28e-07,4.105
4.43e-07,4.302
4.59e-07,4.491
4.77e-07,4.552
4.96e-07,4.483
5.17e-07,4.632
5.39e-07,5.031
5.64e-07,5.112
5.9e-07,4.989
6.2e-07,4.72
6.53e-07,4.475
6.89e-07,4.289
7.29e-07,4.176
7.75e-07,4.063
8.27e-07,3.97
8.86e-07,3.895
9.54e-07,3.778
1.033e-06,3.667
1.127e-06,3.61
1.24e-06,3.575
1.378e-06,3.551
1.55e-06,3.535
1.771e-06,3.523
2.066e-06,3.514
2.48e-06,3.508
