wavelength,n
6.67e-16,3.8312601
7.14e-16,3.9313491
7.69e-16,3.778336
8.33e-16,3.5190631
9.09e-16,3.2814572
1e-15,3.0826871
1.05e-15,3.0570934
1.11e-15,3.0821649
1.18e-15,3.1599449
1.25e-15,3.1960757
1.33e-15,3.1990778
1.43e-15,3.0278249
1.54e-15,2.2587782
1.67e-15,1.8828191
1.82e-15,1.5455798
2e-15,1.2992808
2.11e-15,1.1946455
2.22e-15,1.221203
2.35e-15,1.2886548
2.5e-15,1.4507921
2.67e-15,1.6746349
2.86e-15,1.8748013
3.08e-15,1.91692
3.33e-15,1.8505739
3.64e-15,1.8774806
4e-15,1.9949739
4.44e-15,2.2388765
5e-15,2.6672954
5.71e-15,3.3712766
6.67e-15,4.4961625
8e-15,6.2868052
1e-14,9.1935519
1.11e-14,10.843912
1.25e-14,12.935818
1.43e-14,15.634532
1.67e-14,19.231714
2e-14,24.256111
2.22e-14,27.599188
2.5e-14,31.77255
2.86e-14,37.127733
3.33e-14,44.209069
4e-14,54.191208
4.44e-14,61.731428
5e-14,68.665703
5.71e-14,76.505227
6.67e-14,87.148396
8e-14,103.53408
1e-13,130.219
1.25e-13,163.02849
1.54e-13,196.84283
2e-13,242.14161
