wavelength,n
2.638e-07,1.948
2.652e-07,1.987
2.666e-07,2.024
2.681e-07,2.076
2.695e-07,2.13
2.71e-07,2.186
2.725e-07,2.262
2.74e-07,2.355
2.755e-07,2.463
2.771e-07,2.546
2.786e-07,2.672
2.802e-07,2.822
2.818e-07,2.977
2.834e-07,3.152
2.85e-07,3.316
2.867e-07,3.499
2.883e-07,3.712
2.9e-07,3.939
2.917e-07,4.189
2.935e-07,4.419
2.952e-07,4.625
2.97e-07,4.79
2.988e-07,4.919
3.006e-07,4.982
3.024e-07,5.042
3.043e-07,5.082
3.061e-07,5.106
3.08e-07,5.133
3.1e-07,5.127
3.119e-07,5.141
3.139e-07,5.139
3.159e-07,5.146
3.179e-07,5.138
3.2e-07,5.153
3.22e-07,5.17
3.241e-07,5.174
3.263e-07,5.184
3.284e-07,5.198
3.306e-07,5.218
3.328e-07,5.246
3.351e-07,5.255
3.374e-07,5.27
3.397e-07,5.298
3.42e-07,5.325
3.444e-07,5.361
3.468e-07,5.389
3.493e-07,5.437
3.517e-07,5.488
3.542e-07,5.563
3.568e-07,5.648
3.594e-07,5.751
3.62e-07,5.886
3.647e-07,6.055
3.674e-07,6.252
3.701e-07,6.451
3.729e-07,6.641
3.757e-07,6.741
3.786e-07,6.751
3.815e-07,6.671
3.844e-07,6.561
3.875e-07,6.415
3.905e-07,6.265
3.936e-07,6.132
3.967e-07,5.997
3.999e-07,5.859
4.032e-07,5.743
4.065e-07,5.631
4.099e-07,5.536
4.133e-07,5.439
4.168e-07,5.356
4.203e-07,5.275
4.239e-07,5.202
4.275e-07,5.134
4.312e-07,5.063
4.35e-07,5.003
4.389e-07,4.94
4.428e-07,4.884
4.468e-07,4.834
4.509e-07,4.784
4.55e-07,4.734
4.592e-07,4.688
4.635e-07,4.647
4.679e-07,4.603
4.723e-07,4.563
4.769e-07,4.524
4.815e-07,4.487
4.862e-07,4.452
4.91e-07,4.419
4.959e-07,4.385
5.009e-07,4.356
5.061e-07,4.323
5.113e-07,4.295
5.166e-07,4.268
5.22e-07,4.24
5.276e-07,4.216
5.333e-07,4.193
5.391e-07,4.17
5.45e-07,4.147
5.51e-07,4.126
5.572e-07,4.106
5.636e-07,4.086
5.7e-07,4.067
5.767e-07,4.046
5.835e-07,4.028
5.904e-07,4.01
5.975e-07,3.9967
6.048e-07,3.9761
6.123e-07,3.961
6.199e-07,3.946
6.278e-07,3.926
6.358e-07,3.91
6.441e-07,3.896
6.525e-07,3.884
6.612e-07,3.87
6.702e-07,3.855
6.794e-07,3.846
6.888e-07,3.836
6.985e-07,3.821
7.085e-07,3.812
7.187e-07,3.7983
7.293e-07,3.788
7.402e-07,3.778
7.514e-07,3.77
7.63e-07,3.758
7.749e-07,3.749
7.872e-07,3.738
7.999e-07,3.726
8.13e-07,3.718
8.266e-07,3.709
