wavelength,k
2.638e-07,4.129
2.652e-07,4.195
2.666e-07,4.273
2.681e-07,4.359
2.695e-07,4.443
2.71e-07,4.524
2.725e-07,4.615
2.74e-07,4.694
2.755e-07,4.786
2.771e-07,4.872
2.786e-07,4.967
2.802e-07,5.009
2.818e-07,5.103
2.834e-07,5.151
2.85e-07,5.193
2.867e-07,5.239
2.883e-07,5.282
2.9e-07,5.256
2.917e-07,5.205
2.935e-07,5.092
2.952e-07,4.937
2.97e-07,4.778
2.988e-07,4.594
3.006e-07,4.407
3.024e-07,4.261
3.043e-07,4.108
3.061e-07,3.979
3.08e-07,3.852
3.1e-07,3.752
3.119e-07,3.662
3.139e-07,3.572
3.159e-07,3.489
3.179e-07,3.429
3.2e-07,3.354
3.22e-07,3.302
3.241e-07,3.257
3.263e-07,3.204
3.284e-07,3.156
3.306e-07,3.124
3.328e-07,3.081
3.351e-07,3.035
3.374e-07,3.005
3.397e-07,2.969
3.42e-07,2.95
3.444e-07,2.904
3.468e-07,2.893
3.493e-07,2.868
3.517e-07,2.854
3.542e-07,2.847
3.568e-07,2.833
3.594e-07,2.84
3.62e-07,2.806
3.647e-07,2.77
3.674e-07,2.664
3.701e-07,2.493
3.729e-07,2.259
3.757e-07,1.952
3.786e-07,1.639
3.815e-07,1.329
3.844e-07,1.078
3.875e-07,0.886
3.905e-07,0.743
3.936e-07,0.603
3.967e-07,0.508
3.999e-07,0.445
4.032e-07,0.376
4.065e-07,0.329
4.099e-07,0.293
4.133e-07,0.26
4.168e-07,0.23
4.203e-07,0.205
4.239e-07,0.178
4.275e-07,0.155
4.312e-07,0.147
4.35e-07,0.132
4.389e-07,0.123
4.428e-07,0.112
4.468e-07,0.098
4.509e-07,0.086
4.55e-07,0.081
4.592e-07,0.071
4.635e-07,0.065
4.679e-07,0.059
4.723e-07,0.052
4.769e-07,0.045
4.815e-07,0.041
4.862e-07,0.038
4.91e-07,0.035
4.959e-07,0.032
5.009e-07,0.025
5.061e-07,0.023
5.113e-07,0.018
5.166e-07,0.017
5.22e-07,0.015
5.276e-07,0.011
5.333e-07,0.0118
5.391e-07,0.011
5.45e-07,0.008
5.51e-07,0.007
5.572e-07,0.007
5.636e-07,0.005
5.7e-07,0.004
5.767e-07,0.005
5.835e-07,0.005
5.904e-07,0.004
5.975e-07,0.003
6.048e-07,0.004
6.123e-07,0.003
6.199e-07,0.003
6.278e-07,0.003
6.358e-07,0.001
6.441e-07,0.001
6.525e-07,0.001
6.612e-07,0.001
6.702e-07,0.001
6.794e-07,0.001
6.888e-07,0.001
6.985e-07,0.001
7.085e-07,0.004
7.187e-07,0.004
7.293e-07,0.006
7.402e-07,0.001
7.514e-07,0.005
7.63e-07,0.001
7.749e-07,0.001
7.872e-07,0.0
7.999e-07,0.0008
8.13e-07,0.0
8.266e-07,0.0
