wavelength,n
1.88e-07,1.1
1.92e-07,1.16
1.95e-07,1.22
1.99e-07,1.25
2.03e-07,1.27
2.07e-07,1.31
2.12e-07,1.31
2.16e-07,1.32
2.21e-07,1.32
2.26e-07,1.32
2.31e-07,1.31
2.37e-07,1.3
2.43e-07,1.28
2.49e-07,1.27
2.55e-07,1.26
2.62e-07,1.27
2.69e-07,1.27
2.76e-07,1.3
2.84e-07,1.35
2.92e-07,1.4
3.01e-07,1.45
3.11e-07,1.5
3.2e-07,1.55
3.32e-07,1.61
3.42e-07,1.72
3.54e-07,1.82
3.68e-07,1.9
3.81e-07,1.99
3.97e-07,2.08
4.13e-07,2.14
4.31e-07,2.21
4.51e-07,2.27
4.71e-07,2.32
4.96e-07,2.36
5.21e-07,2.44
5.49e-07,2.54
5.82e-07,2.6
6.17e-07,2.67
6.59e-07,2.76
7.04e-07,2.86
7.56e-07,3.0
8.21e-07,3.21
8.92e-07,3.29
9.84e-07,3.35
1.088e-06,3.5
1.216e-06,3.62
1.393e-06,3.67
1.61e-06,3.69
1.937e-06,3.51
