wavelength,n
7.3e-16,2.16
8e-16,2.38
9e-16,2.94
1e-15,3.46
1.1e-15,3.68
1.15e-15,3.75
1.2e-15,3.74
1.3e-15,3.65
1.4e-15,3.46
1.5e-15,3.29
1.7e-15,3.12
2e-15,3.09
2.5e-15,3.62
3e-15,4.4
4e-15,6.18
5e-15,8.49
6e-15,11.0
7e-15,13.8
8e-15,16.6
9e-15,19.3
1e-14,22.0
1.1e-14,24.8
1.2e-14,27.8
