wavelength,k
2.066e-07,1.48934816481
2.1089508319e-07,1.48681627484
2.15279458439e-07,1.49075469521
2.19754982075e-07,1.5012003679
2.24323549012e-07,1.51806855129
2.28987093564e-07,1.54114377819
2.33747590255e-07,1.57007780763
2.38607054657e-07,1.60439744764
2.43567544248e-07,1.64352339818
2.48631159276e-07,1.68679884531
2.53800043655e-07,1.73352426366
2.59076385867e-07,1.7829936117
2.64462419893e-07,1.83452724173
2.69960426156e-07,1.88749816335
2.75572732488e-07,1.94135013481
2.81301715116e-07,1.99560773024
2.87149799665e-07,2.04987963781
2.93119462189e-07,2.10385691533
2.99213230217e-07,2.15730791352
3.05433683824e-07,2.21007129054
3.11783456723e-07,2.26204816518
3.18265237381e-07,2.31319410267
3.24881770154e-07,2.36351134697
3.31635856454e-07,2.41304151463
3.38530355932e-07,2.46185883807
3.45568187689e-07,2.51006397124
3.52752331512e-07,2.55777833287
3.60085829136e-07,2.60513894682
3.67571785533e-07,2.65229373702
3.75213370223e-07,2.69939723919
3.83013818621e-07,2.74660669895
3.90976433402e-07,2.79407853453
3.99104585903e-07,2.8419651498
4.07401717548e-07,2.89041208966
4.15871341306e-07,2.93955553495
4.2451704318e-07,2.98952013674
4.33342483722e-07,3.04041719143
4.42351399584e-07,3.09234315759
4.51547605104e-07,3.14537851377
4.60934993913e-07,3.19958695317
4.70517540592e-07,3.25501490728
4.80299302349e-07,3.31169138623
4.9028442074e-07,3.36962811878
5.0047712342e-07,3.42881997142
5.10881725935e-07,3.48924562241
5.21502633549e-07,3.55086846498
5.32344343107e-07,3.61363771298
5.43411444943e-07,3.67748968311
5.54708624818e-07,3.74234922957
5.6624066591e-07,3.80813131002
5.78012450835e-07,3.87474266494
5.90028963715e-07,3.94208359627
6.02295292289e-07,4.01004983433
6.14816630068e-07,4.07853448506
6.27598278532e-07,4.14743005082
6.40645649374e-07,4.21663051868
6.53964266795e-07,4.28603350879
6.67559769839e-07,4.35554247266
6.81437914784e-07,4.42506892706
6.95604577575e-07,4.49453470327
7.10065756315e-07,4.56387418487
7.24827573806e-07,4.63303649887
7.39896280135e-07,4.70198761708
7.55278255329e-07,4.77071231512
7.70980012047e-07,4.83921592796
7.87008198346e-07,4.90752583184
8.03369600489e-07,4.97569257364
8.20071145824e-07,5.04379056045
8.37119905712e-07,5.11191821356
8.54523098523e-07,5.18019748233
8.72288092693e-07,5.24877260453
8.90422409845e-07,5.31780798978
9.08933727968e-07,5.38748509244
9.27829884674e-07,5.45799812916
9.47118880514e-07,5.5295484858
9.66808882365e-07,5.60233764927
9.86908226887e-07,5.67655849545
1.00742542406e-06,5.75238476781
1.02836916076e-06,5.82995859957
1.0497483045e-06,5.90937597263
1.07157190709e-06,5.99067008178
1.09384920857e-06,6.07379269661
1.11658964103e-06,6.15859380637
