wavelength,n
2e-18,0.971
1.14e-17,0.993
5.45e-17,0.842
9e-17,1.228
9.87e-17,1.491
1.012e-16,1.486
1.087e-16,1.554
1.162e-16,1.515
1.2e-16,1.53
1.337e-16,1.767
4e-16,1.326
1e-15,1.313
1.138e-15,1.313
1.165e-15,1.313
1.336e-15,1.312
1.371e-15,1.312
1.385e-15,1.312
1.402e-15,1.312
1.412e-15,1.312
1.669e-15,1.311
1.724e-15,1.311
1.785e-15,1.311
1.796e-15,1.311
2.317e-15,1.307
2.324e-15,1.31
2.329e-15,1.314
2.377e-15,1.306
2.379e-15,1.312
2.381e-15,1.316
3.315e-15,1.19
3.322e-15,1.339
3.33e-15,1.451
3.534e-15,1.318
3.546e-15,1.319
3.565e-15,1.321
7.675e-15,0.81
7.692e-15,1.265
7.71e-15,1.845
3.636e-14,1.316
6.25e-14,1.317
1e-13,1.318
