wavelength,k
2.48e-21,2.02e-11
4.133e-21,1.19e-10
1.24e-20,5.71e-09
1.378e-20,7.13e-09
1.459e-20,2.56e-09
2.48e-20,1.6e-08
4.133e-20,9.48e-08
6.199e-20,4.13e-07
8.266e-20,7.04e-07
8.856e-20,9.36e-07
9.537e-20,4.95e-07
1.033e-19,6.63e-07
1.24e-19,1.21e-06
1.55e-19,2.64e-06
2.066e-19,7.69e-06
3.1e-19,2.93e-05
3.542e-19,4.5e-05
3.757e-19,5.23e-05
3.875e-19,5.42e-05
3.999e-19,5.18e-05
4.133e-19,5.57e-05
4.428e-19,6.92e-05
4.769e-19,6.67e-05
4.959e-19,7.39e-05
5.061e-19,6.45e-05
5.166e-19,3.34e-05
5.636e-19,4.54e-05
6.199e-19,6.27e-05
6.888e-19,8.82e-05
7.749e-19,0.000129
8.856e-19,0.000198
9.537e-19,0.000256
1.033e-18,0.000329
1.127e-18,0.000434
1.24e-18,0.000579
1.305e-18,0.000701
1.378e-18,0.000839
1.459e-18,0.000973
1.55e-18,0.00112
1.653e-18,0.00126
1.771e-18,0.00145
1.907e-18,0.00164
2.066e-18,0.00188
2.254e-18,0.00214
2.48e-18,0.00245
2.583e-18,0.00259
2.695e-18,0.00276
2.818e-18,0.00294
2.952e-18,0.00314
3.1e-18,0.00335
3.179e-18,0.00345
3.263e-18,0.00355
3.351e-18,0.00365
3.444e-18,0.00376
3.542e-18,0.00387
3.647e-18,0.00398
3.757e-18,0.00405
3.875e-18,0.00411
3.999e-18,0.00416
4.133e-18,0.00418
4.275e-18,0.00417
4.428e-18,0.00412
4.592e-18,0.00403
4.769e-18,0.00364
4.959e-18,0.00315
5.166e-18,0.00293
5.391e-18,0.00285
5.636e-18,0.00279
5.904e-18,0.00279
6.199e-18,0.00283
6.525e-18,0.00299
6.888e-18,0.00331
7.293e-18,0.00381
7.749e-18,0.00448
8.266e-18,0.00603
8.551e-18,0.00726
8.856e-18,0.00867
9.184e-18,0.0104
9.537e-18,0.0122
9.919e-18,0.0143
1.033e-17,0.017
1.078e-17,0.0205
1.127e-17,0.0251
1.181e-17,0.03
1.24e-17,0.0359
1.305e-17,0.0437
1.378e-17,0.0536
1.459e-17,0.0671
1.55e-17,0.0807
1.653e-17,0.0985
1.771e-17,0.12
1.907e-17,0.132
2.066e-17,0.151
2.101e-17,0.155
2.138e-17,0.159
2.175e-17,0.162
2.214e-17,0.165
2.254e-17,0.167
2.296e-17,0.167
2.339e-17,0.168
2.384e-17,0.167
2.431e-17,0.167
2.48e-17,0.16
2.583e-17,0.152
2.695e-17,0.149
2.818e-17,0.144
2.952e-17,0.142
3.1e-17,0.131
3.263e-17,0.12
3.444e-17,0.114
3.647e-17,0.109
3.757e-17,0.108
3.875e-17,0.108
3.999e-17,0.115
4.133e-17,0.127
4.203e-17,0.138
4.275e-17,0.143
4.35e-17,0.149
4.428e-17,0.172
4.509e-17,0.15
4.592e-17,0.128
4.679e-17,0.138
4.769e-17,0.146
4.862e-17,0.152
4.959e-17,0.168
5.061e-17,0.183
5.166e-17,0.0739
5.276e-17,0.0609
5.391e-17,0.0622
5.636e-17,0.0717
6.199e-17,0.103
6.888e-17,0.168
7.749e-17,0.293
8.856e-17,0.456
1.033e-16,0.681
1.24e-16,0.968
1.55e-16,1.3
2.066e-16,1.54
2.48e-16,1.52
3.1e-16,1.7
3.542e-16,1.85
4.133e-16,2.27
4.959e-16,2.67
6.199e-16,3.1
8.266e-16,3.89
1.24e-15,4.84
1.55e-15,4.52
2.066e-15,3.87
3.1e-15,2.21
6.199e-15,1.47
