wavelength,k
2.638e-16,4.044
2.652e-16,4.113
2.666e-16,4.162
2.681e-16,4.236
2.695e-16,4.309
2.71e-16,4.396
2.725e-16,4.452
2.74e-16,4.543
2.755e-16,4.632
2.771e-16,4.692
2.786e-16,4.784
2.802e-16,4.849
2.818e-16,4.908
2.834e-16,4.985
2.85e-16,5.031
2.867e-16,5.065
2.883e-16,5.113
2.9e-16,5.123
2.917e-16,5.113
2.935e-16,5.074
2.952e-16,4.973
2.97e-16,4.851
2.988e-16,4.723
3.006e-16,4.555
3.024e-16,4.393
3.043e-16,4.234
3.061e-16,4.089
3.08e-16,3.975
3.1e-16,3.837
3.119e-16,3.745
3.139e-16,3.634
3.159e-16,3.554
3.179e-16,3.471
3.2e-16,3.413
3.22e-16,3.343
3.241e-16,3.277
3.263e-16,3.221
3.284e-16,3.174
3.306e-16,3.116
3.328e-16,3.074
3.351e-16,3.037
3.374e-16,3.004
3.397e-16,2.968
3.42e-16,2.924
3.444e-16,2.894
3.468e-16,2.865
3.493e-16,2.838
3.517e-16,2.806
3.542e-16,2.78
3.568e-16,2.756
3.594e-16,2.75
3.62e-16,2.719
3.647e-16,2.683
3.674e-16,2.626
3.701e-16,2.544
3.729e-16,2.414
3.757e-16,2.239
3.786e-16,2.002
3.815e-16,1.739
3.844e-16,1.485
3.875e-16,1.256
3.905e-16,1.043
3.936e-16,0.882
3.967e-16,0.755
3.999e-16,0.641
4.032e-16,0.54
4.065e-16,0.477
4.099e-16,0.413
4.133e-16,0.366
4.168e-16,0.319
4.203e-16,0.291
4.239e-16,0.257
4.275e-16,0.236
4.312e-16,0.212
4.35e-16,0.187
4.389e-16,0.171
4.428e-16,0.151
4.468e-16,0.14
4.509e-16,0.135
4.55e-16,0.118
4.592e-16,0.106
4.635e-16,0.094
4.679e-16,0.089
4.723e-16,0.083
4.769e-16,0.074
4.815e-16,0.067
4.862e-16,0.062
4.91e-16,0.056
4.959e-16,0.049
5.009e-16,0.044
5.061e-16,0.042
5.113e-16,0.035
5.166e-16,0.032
5.22e-16,0.03
5.276e-16,0.026
5.333e-16,0.024
5.391e-16,0.018
5.45e-16,0.019
5.51e-16,0.016
5.572e-16,0.016
5.636e-16,0.014
5.7e-16,0.015
5.767e-16,0.01
5.835e-16,0.01
5.904e-16,0.01
5.975e-16,0.011
6.048e-16,0.008
6.123e-16,0.006
6.199e-16,0.006
6.278e-16,0.005
6.358e-16,0.006
6.441e-16,0.005
6.525e-16,0.006
6.612e-16,0.005
6.702e-16,0.003
6.794e-16,0.004
6.888e-16,0.003
6.985e-16,0.001
7.085e-16,0.002
7.187e-16,0.005
7.293e-16,0.005
7.402e-16,0.002
7.514e-16,0.001
7.63e-16,0.0
7.749e-16,0.007
7.872e-16,0.003
7.999e-16,0.001
8.13e-16,0.001
8.266e-16,0.0
