wavelength,n
2.638e-07,1.998
2.652e-07,2.023
2.666e-07,2.065
2.681e-07,2.091
2.695e-07,2.164
2.71e-07,2.202
2.725e-07,2.276
2.74e-07,2.354
2.755e-07,2.441
2.771e-07,2.526
2.786e-07,2.65
2.802e-07,2.764
2.818e-07,2.872
2.834e-07,3.011
2.85e-07,3.163
2.867e-07,3.339
2.883e-07,3.517
2.9e-07,3.712
2.917e-07,3.925
2.935e-07,4.153
2.952e-07,4.344
2.97e-07,4.54
2.988e-07,4.704
3.006e-07,4.83
3.024e-07,4.937
3.043e-07,4.999
3.061e-07,5.033
3.08e-07,5.061
3.1e-07,5.097
3.119e-07,5.107
3.139e-07,5.126
3.159e-07,5.137
3.179e-07,5.135
3.2e-07,5.156
3.22e-07,5.156
3.241e-07,5.159
3.263e-07,5.172
3.284e-07,5.197
3.306e-07,5.202
3.328e-07,5.211
3.351e-07,5.241
3.374e-07,5.256
3.397e-07,5.279
3.42e-07,5.301
3.444e-07,5.33
3.468e-07,5.364
3.493e-07,5.396
3.517e-07,5.44
3.542e-07,5.493
3.568e-07,5.55
3.594e-07,5.614
3.62e-07,5.696
3.647e-07,5.808
3.674e-07,5.939
3.701e-07,6.086
3.729e-07,6.24
3.757e-07,6.383
3.786e-07,6.494
3.815e-07,6.538
3.844e-07,6.516
3.875e-07,6.461
3.905e-07,6.363
3.936e-07,6.239
3.967e-07,6.114
3.999e-07,5.99
4.032e-07,5.87
4.065e-07,5.766
4.099e-07,5.661
4.133e-07,5.559
4.168e-07,5.47
4.203e-07,5.385
4.239e-07,5.309
4.275e-07,5.233
4.312e-07,5.162
4.35e-07,5.097
4.389e-07,5.034
4.428e-07,4.975
4.468e-07,4.918
4.509e-07,4.866
4.55e-07,4.814
4.592e-07,4.766
4.635e-07,4.721
4.679e-07,4.677
4.723e-07,4.634
4.769e-07,4.59
4.815e-07,4.555
4.862e-07,4.516
4.91e-07,4.48
4.959e-07,4.447
5.009e-07,4.415
5.061e-07,4.383
5.113e-07,4.352
5.166e-07,4.325
5.22e-07,4.294
5.276e-07,4.266
5.333e-07,4.24
5.391e-07,4.216
5.45e-07,4.194
5.51e-07,4.17
5.572e-07,4.149
5.636e-07,4.129
5.7e-07,4.108
5.767e-07,4.089
5.835e-07,4.07
5.904e-07,4.05
5.975e-07,4.0343
6.048e-07,4.0165
6.123e-07,3.9993
6.199e-07,3.982
6.278e-07,3.9664
6.358e-07,3.9507
6.441e-07,3.9356
6.525e-07,3.923
6.612e-07,3.907
6.702e-07,3.8935
6.794e-07,3.8806
6.888e-07,3.87
6.985e-07,3.8563
7.085e-07,3.8449
7.187e-07,3.8341
7.293e-07,3.8256
7.402e-07,3.8141
7.514e-07,3.8048
7.63e-07,3.793
7.749e-07,3.784
7.872e-07,3.773
7.999e-07,3.764
8.13e-07,3.753
8.266e-07,3.743
