wavelength,n
2.36e-09,0.99612
3.16e-09,0.99615
4.47e-09,0.99339
6.76e-09,0.9814
1.14e-08,0.9325
1.355e-08,0.888
1.714e-08,0.8
2.43e-08,0.9105
2.563e-08,0.9212
3.038e-08,0.821
3.27e-08,0.778
3.568e-08,0.73
3.793e-08,0.717
4.059e-08,0.75
4.478e-08,0.753
4.607e-08,0.757
4.895e-08,0.818
5.391e-08,0.896
5.843e-08,1.03
6.163e-08,1.11
6.714e-08,1.03
7.185e-08,1.23
7.359e-08,1.22
7.437e-08,1.3
8.345e-08,1.41
8.78e-08,1.25
9.198e-08,1.33
9.321e-08,1.18
9.888e-08,1.29
1.0258e-07,1.39
1.0482e-07,1.32
1.0667e-07,1.27
1.0857e-07,1.22
1.135e-07,1.35
1.2007e-07,1.27
1.2157e-07,1.14
