wavelength,k
2.4961e-07,3.74166
2.5184e-07,3.68781
2.5476e-07,3.55863
2.5742e-07,3.40791
2.5979e-07,3.2895
2.629e-07,3.08494
2.6466e-07,2.92344
2.6644e-07,2.82656
2.7046e-07,2.622
2.7383e-07,2.42825
2.7846e-07,2.26675
2.8244e-07,2.14835
2.8737e-07,2.06219
2.9465e-07,1.95456
3.0278e-07,1.86844
3.1039e-07,1.85766
3.1788e-07,1.85766
3.29e-07,1.85766
3.4329e-07,1.86844
3.5564e-07,1.84687
3.6283e-07,1.82534
3.6892e-07,1.73925
3.7738e-07,1.62081
3.8623e-07,1.39475
3.9004e-07,1.19019
3.9473e-07,1.04537
4.0114e-07,0.88749
4.1002e-07,0.71528
4.2532e-07,0.55737
4.3788e-07,0.47125
4.5538e-07,0.38516
4.7584e-07,0.34209
5.1025e-07,0.22725
5.4396e-07,0.21291
5.7342e-07,0.16984
5.8562e-07,0.17149
6.0605e-07,0.17425
6.0804e-07,0.17305
6.0974e-07,0.17126
6.1222e-07,0.17066
6.1426e-07,0.16767
6.1694e-07,0.16707
6.198e-07,0.16587
6.2334e-07,0.16407
6.2594e-07,0.16048
6.2971e-07,0.15689
6.3352e-07,0.1521
6.3604e-07,0.1485
6.3908e-07,0.14431
6.4113e-07,0.14012
6.4371e-07,0.13294
6.4613e-07,0.12755
6.4787e-07,0.12156
6.5015e-07,0.11497
6.5209e-07,0.10599
6.5386e-07,0.0982
6.5565e-07,0.08802
6.5762e-07,0.07844
6.5942e-07,0.06707
6.6106e-07,0.05629
6.6307e-07,0.04311
6.6508e-07,0.02874
6.6637e-07,0.02036
6.6674e-07,0.01677
6.6765e-07,0.01111
6.7347e-07,0.00488
6.746e-07,5.01443504775e-19
6.7937e-07,-2.30392961653e-19
6.9328e-07,1.35525271561e-20
6.9974e-07,6.77626357803e-21
7.0425e-07,-1.20702194984e-20
7.0945e-07,-1.05879118407e-22
7.1448e-07,-5.29395592034e-23
7.2056e-07,2.97785020519e-22
7.3094e-07,4.6322114303e-23
7.3902e-07,-1.32348898008e-23
7.4641e-07,-1.24077091883e-24
7.535e-07,-1.08567455398e-24
7.6347e-07,1.80945758996e-25
7.7229e-07,-3.87740912134e-26
7.8133e-07,1.37324906381e-26
7.9205e-07,1.61558713389e-27
7.9903e-07,2.82727748431e-27
8.0767e-07,9.59254860749e-28
8.1861e-07,1.38839519319e-28
8.3094e-07,-2.52435489671e-29
8.414e-07,2.36658271566e-30
8.5328e-07,1.38050658414e-30
8.6609e-07,7.88860905221e-31
8.7564e-07,-1.23259516441e-32
8.8418e-07,-5.54667823984e-32
8.9858e-07,-1.54074395551e-33
9.0692e-07,3.27408090546e-33
9.1675e-07,4.81482486097e-34
9.2611e-07,-2.40741243048e-35
9.3223e-07,-1.20370621524e-34
9.4262e-07,-4.81482486097e-35
9.5395e-07,0.0
