wavelength,n
3e-15,2.6266
4e-15,2.621
5e-15,2.6173
6e-15,2.6142
7e-15,2.6117
8e-15,2.6088
9e-15,2.6055
1e-14,2.6023
1.1e-14,2.5983
1.2e-14,2.5942
1.3e-14,2.5892
1.4e-14,2.5843
