wavelength,n
2.4e-16,1.914
3.4e-16,1.825
4e-16,1.807
6e-16,1.779
1e-15,1.749
2.8e-15,1.722
3.4e-15,1.706
4e-15,1.685
4.6e-15,1.66
5e-15,1.653
5.4e-15,1.607
5.6e-15,1.586
